listing_id,date,vacant_days,reserved_days,occupancy,revenue,rate_avg,booked_rate_avg,booking_lead_time_avg,length_of_stay_avg,min_nights_avg,native_booked_rate_avg,native_rate_avg,native_revenue,ciudad
19924122,2025-08-01,28,3,0.097,355.0,117.6,118.3,20.0,3.0,1.0,110536.0,109882.0,331700.0,pucon
19924122,2025-09-01,26,4,0.133,503.0,127.2,125.8,20.0,4.0,1.0,117543.0,118852.0,469987.0,pucon
19924122,2025-10-01,31,0,0.0,0.0,132.5,,,,1.0,,123804.0,0.0,pucon
19924122,2025-11-01,28,2,0.067,265.0,122.2,132.5,28.0,2.0,1.0,123804.0,114180.0,247607.0,pucon
19924122,2025-12-01,25,6,0.194,931.0,148.4,155.2,34.0,2.0,1.0,145014.0,138660.0,869896.0,pucon
19924122,2026-01-01,15,16,0.516,2773.0,168.1,173.3,70.0,9.0,2.0,161926.0,157067.0,2591000.0,pucon
19924122,2026-02-01,4,24,0.857,4146.0,173.7,172.8,28.0,6.0,2.0,161459.0,162300.0,3873886.0,pucon
19924122,2026-03-01,28,3,0.097,498.0,162.0,166.0,,,1.0,155105.0,151367.0,465315.0,pucon
19924122,2026-04-01,30,0,0.0,0.0,168.9,,,,1.0,,157815.0,0.0,pucon
17900994,2025-05-01,27,4,0.129,264.0,66.8,66.0,,,3.0,62552.0,63310.0,250209.0,santiago
17900994,2025-06-01,9,21,0.7,1495.0,70.3,71.2,4.0,4.0,3.0,66527.0,65686.0,1396879.0,santiago
17900994,2025-07-01,5,26,0.839,1783.0,68.6,68.6,100.0,4.0,3.0,64098.0,64098.0,1665977.0,santiago
17900994,2025-08-01,7,24,0.774,1628.0,67.2,67.8,58.0,6.0,3.0,63350.0,62789.0,1521150.0,santiago
17900994,2025-09-01,28,2,0.067,125.0,65.2,62.5,29.0,2.0,3.0,58398.0,60921.0,116796.0,santiago
17900994,2025-10-01,25,6,0.194,385.0,65.7,64.2,19.0,6.0,3.0,59986.0,61388.0,359731.0,santiago
17900994,2025-11-01,30,0,0.0,0.0,63.5,,,,3.0,,59332.0,0.0,santiago
17900994,2025-12-01,21,10,0.323,638.0,64.9,63.8,34.0,7.0,3.0,59613.0,60640.0,596126.0,santiago
17900994,2026-01-01,16,15,0.484,929.0,60.3,61.9,28.0,7.0,3.0,57837.0,56342.0,868027.0,santiago
17900994,2026-02-01,14,14,0.5,812.0,56.5,58.0,16.0,3.0,3.0,54193.0,52792.0,758706.0,santiago
17900994,2026-03-01,21,10,0.323,660.0,67.5,66.0,13.0,7.0,3.0,61668.0,63070.0,616682.0,santiago
17900994,2026-04-01,30,0,0.0,0.0,73.9,,,,3.0,,69050.0,0.0,santiago
6025720,2025-05-01,18,13,0.419,2540.0,187.2,195.4,1.0,10.0,6.0,185192.0,177421.0,2407310.0,santiago
6025720,2025-06-01,26,4,0.133,736.0,190.7,184.0,7.0,48.0,6.0,171924.0,178184.0,687694.0,santiago
6025720,2025-07-01,0,31,1.0,5947.0,191.8,191.8,,,6.0,179212.0,179212.0,5556681.0,santiago
6025720,2025-08-01,11,20,0.645,3882.0,193.1,194.1,65.0,6.0,6.0,181361.0,180426.0,3627213.0,santiago
6025720,2025-09-01,25,5,0.167,927.0,191.8,185.4,,,6.0,173232.0,179212.0,866158.0,santiago
6025720,2025-10-01,31,0,0.0,0.0,195.1,,,,6.0,,182295.0,0.0,santiago
6025720,2025-11-01,30,0,0.0,0.0,196.9,,,,6.0,,183977.0,0.0,santiago
6025720,2025-12-01,31,0,0.0,0.0,195.8,,,,6.0,,182949.0,0.0,santiago
6025720,2026-01-01,28,3,0.097,510.0,170.5,170.0,1.0,3.0,6.0,158842.0,159310.0,476527.0,santiago
6025720,2026-02-01,28,0,0.0,0.0,167.3,,,,6.0,,156320.0,0.0,santiago
6025720,2026-03-01,22,9,0.29,1602.0,178.0,178.0,39.0,4.0,6.0,166317.0,166317.0,1496856.0,santiago
6025720,2026-04-01,30,0,0.0,0.0,180.8,,,,6.0,,168934.0,0.0,santiago
14716956,2025-05-01,14,17,0.548,598.0,34.9,35.2,57.0,5.0,3.0,33361.0,33077.0,566760.0,santiago
14716956,2025-06-01,0,30,1.0,1051.0,35.0,35.0,52.0,4.0,3.0,32703.0,32703.0,982020.0,santiago
14716956,2025-07-01,4,27,0.871,977.0,36.1,36.2,89.0,5.0,3.0,33824.0,33731.0,912877.0,santiago
14716956,2025-08-01,3,28,0.903,1028.0,37.0,36.7,110.0,5.0,3.0,34291.0,34572.0,960529.0,santiago
14716956,2025-09-01,7,23,0.767,816.0,35.6,35.5,52.0,5.0,3.0,33170.0,33263.0,762444.0,santiago
14716956,2025-10-01,5,26,0.839,915.0,34.8,35.2,54.0,5.0,3.0,32890.0,32516.0,854946.0,santiago
14716956,2025-11-01,3,27,0.9,838.0,31.2,31.0,36.0,3.0,3.0,28965.0,29152.0,783000.0,santiago
14716956,2025-12-01,6,25,0.806,732.0,29.1,29.3,46.0,3.0,2.0,27377.0,27190.0,683957.0,santiago
14716956,2026-01-01,6,25,0.806,704.0,28.1,28.2,74.0,3.0,3.0,26349.0,26256.0,657794.0,santiago
14716956,2026-02-01,6,22,0.786,615.0,28.2,28.0,52.0,3.0,3.0,26162.0,26349.0,574636.0,santiago
14716956,2026-03-01,8,23,0.742,674.0,29.1,29.3,46.0,3.0,3.0,27377.0,27190.0,629763.0,santiago
14716956,2026-04-01,8,22,0.733,631.0,28.8,28.7,50.0,3.0,3.0,26816.0,26910.0,589586.0,santiago
5672884,2025-05-01,7,24,0.774,759.0,31.6,31.6,16.0,28.0,1.0,29949.0,29949.0,719350.0,santiago
5672884,2025-06-01,3,27,0.9,943.0,34.7,34.9,45.0,29.0,1.0,32609.0,32423.0,881108.0,santiago
5672884,2025-07-01,2,29,0.935,986.0,33.9,34.0,5.0,23.0,1.0,31768.0,31675.0,921286.0,santiago
5672884,2025-08-01,13,18,0.581,586.0,33.7,32.6,19.0,9.0,1.0,30460.0,31488.0,547539.0,santiago
5672884,2025-09-01,30,0,0.0,0.0,33.4,,,,1.0,,31208.0,0.0,santiago
5672884,2025-10-01,31,0,0.0,0.0,33.7,,,,1.0,,31488.0,0.0,santiago
5672884,2025-11-01,30,0,0.0,0.0,36.1,,,,1.0,,33731.0,0.0,santiago
5672884,2025-12-01,31,0,0.0,0.0,36.3,,,,1.0,,33918.0,0.0,santiago
5672884,2026-01-01,13,18,0.581,588.0,32.0,32.7,166.0,31.0,1.0,30554.0,29900.0,549408.0,santiago
5672884,2026-02-01,15,13,0.464,468.0,32.1,36.0,,,1.0,33637.0,29993.0,437284.0,santiago
5672884,2026-03-01,6,25,0.806,724.0,28.9,29.0,19.0,25.0,1.0,27097.0,27003.0,676482.0,santiago
5672884,2026-04-01,30,0,0.0,0.0,33.1,,,,1.0,,30928.0,0.0,santiago
15523155,2025-05-01,14,17,0.548,580.0,36.1,34.1,1.0,8.0,2.0,32319.0,34214.0,549701.0,santiago
15523155,2025-06-01,14,16,0.533,630.0,40.4,39.4,1.0,3.0,2.0,36814.0,37748.0,588651.0,santiago
15523155,2025-07-01,29,2,0.065,80.0,43.2,40.0,,,2.0,37375.0,40365.0,74749.0,santiago
15523155,2025-08-01,20,11,0.355,480.0,45.2,43.6,2.0,5.0,2.0,40738.0,42233.0,448496.0,santiago
15523155,2025-09-01,19,11,0.367,425.0,38.6,38.6,16.0,2.0,2.0,36067.0,36067.0,397106.0,santiago
15523155,2025-10-01,14,17,0.548,670.0,39.1,39.4,2.0,4.0,2.0,36814.0,36534.0,626026.0,santiago
15523155,2025-11-01,19,11,0.367,467.0,41.1,42.5,1.0,2.0,2.0,39711.0,38402.0,436349.0,santiago
15523155,2025-12-01,20,11,0.355,390.0,36.6,35.5,1.0,2.0,2.0,33170.0,34198.0,364403.0,santiago
15523155,2026-01-01,15,16,0.516,487.0,32.4,30.4,7.0,4.0,2.0,28405.0,30273.0,455037.0,santiago
15523155,2026-02-01,19,9,0.321,310.0,34.4,34.4,1.0,1.0,2.0,32142.0,32142.0,289654.0,santiago
15523155,2026-03-01,25,6,0.194,281.0,44.7,46.8,1.0,1.0,2.0,43728.0,41766.0,262557.0,santiago
15523155,2026-04-01,27,3,0.1,123.0,44.1,41.0,1.0,3.0,2.0,38309.0,41206.0,114927.0,santiago
1538606,2025-05-01,23,8,0.258,602.0,74.5,75.2,,,3.0,71272.0,70608.0,570552.0,santiago
1538606,2025-06-01,30,0,0.0,0.0,68.7,,,,3.0,,64191.0,0.0,santiago
1538606,2025-07-01,31,0,0.0,0.0,72.2,,,,3.0,,67461.0,0.0,santiago
1538606,2025-08-01,31,0,0.0,0.0,70.5,,,,3.0,,65873.0,0.0,santiago
1538606,2025-09-01,30,0,0.0,0.0,80.1,,,,3.0,,74843.0,0.0,santiago
1538606,2025-10-01,31,0,0.0,0.0,75.2,,,,3.0,,70264.0,0.0,santiago
1538606,2025-11-01,10,20,0.667,1445.0,72.1,72.2,66.0,20.0,3.0,67461.0,67368.0,1350161.0,santiago
1538606,2025-12-01,8,23,0.742,1602.0,69.7,69.7,13.0,11.0,3.0,65125.0,65125.0,1496856.0,santiago
1538606,2026-01-01,31,0,0.0,0.0,70.3,,,,3.0,,65686.0,0.0,santiago
1538606,2026-02-01,14,14,0.5,1006.0,70.8,71.9,3.0,4.0,3.0,67181.0,66153.0,939973.0,santiago
1538606,2026-03-01,30,1,0.032,69.0,70.5,69.0,51.0,1.0,3.0,64471.0,65873.0,64471.0,santiago
1538606,2026-04-01,30,0,0.0,0.0,68.2,,,,3.0,,63724.0,0.0,santiago
8090295,2025-05-01,31,0,0.0,0.0,52.7,,,,3.0,,49947.0,0.0,santiago
8090295,2025-06-01,30,0,0.0,0.0,56.7,,,,3.0,,52979.0,0.0,santiago
8090295,2025-07-01,7,24,0.774,1314.0,54.7,54.8,28.0,9.0,3.0,51203.0,51110.0,1227758.0,santiago
8090295,2025-08-01,10,21,0.677,1135.0,54.4,54.0,72.0,9.0,3.0,50456.0,50830.0,1060507.0,santiago
8090295,2025-09-01,15,15,0.5,876.0,59.6,58.4,13.0,6.0,3.0,54567.0,55688.0,818506.0,santiago
8090295,2025-10-01,26,5,0.161,269.0,56.8,53.8,,,3.0,50269.0,53072.0,251345.0,santiago
8090295,2025-11-01,25,5,0.167,271.0,55.0,54.2,1.0,5.0,3.0,50643.0,51390.0,253213.0,santiago
8090295,2025-12-01,31,0,0.0,0.0,52.0,,,,3.0,,48587.0,0.0,santiago
8090295,2026-01-01,31,0,0.0,0.0,52.0,,,,3.0,,48587.0,0.0,santiago
8090295,2026-02-01,16,12,0.429,618.0,51.2,51.5,1.0,13.0,3.0,48120.0,47840.0,577439.0,santiago
8090295,2026-03-01,26,5,0.161,279.0,55.6,55.8,1.0,4.0,3.0,52138.0,51951.0,260688.0,santiago
8090295,2026-04-01,30,0,0.0,0.0,56.5,,,,3.0,,52792.0,0.0,santiago
3694354,2025-05-01,25,6,0.194,4209.0,658.0,701.5,1.0,6.0,6.0,664854.0,623626.0,3989122.0,santiago
3694354,2025-06-01,27,3,0.1,1977.0,645.4,659.0,1.0,3.0,6.0,615748.0,603041.0,1847244.0,santiago
3694354,2025-07-01,31,0,0.0,0.0,655.4,,,,6.0,,612384.0,0.0,santiago
3694354,2025-08-01,31,0,0.0,0.0,648.4,,,,6.0,,605844.0,0.0,santiago
3694354,2025-09-01,24,6,0.2,3823.0,646.9,637.2,1.0,6.0,6.0,595379.0,604442.0,3572086.0,santiago
3694354,2025-10-01,31,0,0.0,0.0,645.7,,,,6.0,,603321.0,0.0,santiago
3694354,2025-11-01,30,0,0.0,0.0,645.2,,,,6.0,,602854.0,0.0,santiago
3694354,2025-12-01,31,0,0.0,0.0,572.3,,,,6.0,,534738.0,0.0,santiago
3694354,2026-01-01,31,0,0.0,0.0,556.9,,,,6.0,,520349.0,0.0,santiago
3694354,2026-02-01,28,0,0.0,0.0,552.3,,,,6.0,,516051.0,0.0,santiago
3694354,2026-03-01,31,0,0.0,0.0,554.5,,,,6.0,,518107.0,0.0,santiago
3694354,2026-04-01,30,0,0.0,0.0,559.0,,,,6.0,,522311.0,0.0,santiago
9219549,2025-05-01,12,19,0.613,1164.0,61.6,61.3,26.0,17.0,4.0,58098.0,58382.0,1103193.0,santiago
9219549,2025-06-01,5,25,0.833,1566.0,63.4,62.6,65.0,4.0,5.0,58491.0,59239.0,1463219.0,santiago
9219549,2025-07-01,4,27,0.871,1839.0,68.4,68.1,60.0,5.0,4.0,63630.0,63911.0,1718301.0,santiago
9219549,2025-08-01,6,25,0.806,1008.0,41.2,40.3,18.0,7.0,16.0,37655.0,38496.0,941842.0,santiago
9219549,2025-09-01,9,21,0.7,1348.0,64.6,64.2,1.0,13.0,5.0,59986.0,60360.0,1259527.0,santiago
9219549,2025-10-01,31,0,0.0,0.0,68.7,,,,5.0,,64191.0,0.0,santiago
9219549,2025-11-01,30,0,0.0,0.0,68.5,,,,5.0,,64004.0,0.0,santiago
9219549,2025-12-01,28,3,0.097,147.0,54.3,49.0,1.0,3.0,4.0,45784.0,50736.0,137352.0,santiago
9219549,2026-01-01,22,9,0.29,445.0,49.5,49.4,3.0,4.0,4.0,46158.0,46251.0,415793.0,santiago
9219549,2026-02-01,19,9,0.321,452.0,51.1,50.2,48.0,9.0,4.0,46905.0,47746.0,422334.0,santiago
9219549,2026-03-01,16,15,0.484,563.0,38.0,37.5,5.0,8.0,26.0,35039.0,35506.0,526049.0,santiago
9219549,2026-04-01,22,8,0.267,343.0,48.5,42.9,13.0,7.0,4.0,40084.0,45317.0,320488.0,santiago
14809161,2025-05-01,31,0,0.0,0.0,30.4,,,,5.0,,28812.0,0.0,santiago
14809161,2025-06-01,21,9,0.3,277.0,31.0,30.8,1.0,9.0,5.0,28779.0,28965.0,258820.0,santiago
14809161,2025-07-01,21,10,0.323,345.0,32.9,34.5,1.0,10.0,5.0,32236.0,30741.0,322357.0,santiago
14809161,2025-08-01,19,12,0.387,390.0,33.6,32.5,1.0,12.0,5.0,30367.0,31395.0,364403.0,santiago
14809161,2025-09-01,23,7,0.233,227.0,33.7,32.4,1.0,7.0,5.0,30273.0,31488.0,212101.0,santiago
14809161,2025-10-01,31,0,0.0,0.0,35.1,,,,5.0,,32796.0,0.0,santiago
14809161,2025-11-01,30,0,0.0,0.0,35.6,,,,5.0,,33263.0,0.0,santiago
14809161,2025-12-01,31,0,0.0,0.0,33.8,,,,5.0,,31582.0,0.0,santiago
14809161,2026-01-01,31,0,0.0,0.0,36.7,,,,5.0,,34291.0,0.0,santiago
14809161,2026-02-01,28,0,0.0,0.0,34.1,,,,5.0,,31862.0,0.0,santiago
14809161,2026-03-01,31,0,0.0,0.0,36.5,,,,5.0,,34104.0,0.0,santiago
14809161,2026-04-01,30,0,0.0,0.0,38.3,,,,5.0,,35786.0,0.0,santiago
6862442,2025-05-01,31,0,0.0,0.0,79.5,,,,,,75347.0,0.0,santiago
6862442,2025-06-01,17,13,0.433,1027.0,79.6,79.0,1.0,14.0,,73815.0,74376.0,959595.0,santiago
6862442,2025-07-01,26,5,0.161,352.0,73.5,70.4,38.0,4.0,1.0,65779.0,68676.0,328897.0,santiago
6862442,2025-08-01,30,1,0.032,74.0,72.7,74.0,66.0,1.0,1.0,69143.0,67928.0,69143.0,santiago
6862442,2025-09-01,30,0,0.0,0.0,71.6,,,,1.0,,66901.0,0.0,santiago
6862442,2025-10-01,31,0,0.0,0.0,74.9,,,,1.0,,69984.0,0.0,santiago
6862442,2025-11-01,30,0,0.0,0.0,80.2,,,,1.0,,74936.0,0.0,santiago
6862442,2025-12-01,31,0,0.0,0.0,73.9,,,,1.0,,69050.0,0.0,santiago
6862442,2026-01-01,31,0,0.0,0.0,73.5,,,,1.0,,68676.0,0.0,santiago
6862442,2026-02-01,28,0,0.0,0.0,74.2,,,,1.0,,69330.0,0.0,santiago
6862442,2026-03-01,31,0,0.0,0.0,75.8,,,,1.0,,70825.0,0.0,santiago
6862442,2026-04-01,30,0,0.0,0.0,76.5,,,,1.0,,71479.0,0.0,santiago
10715290,2025-05-01,31,0,0.0,0.0,40.8,,,,25.0,,38669.0,0.0,santiago
10715290,2025-06-01,30,0,0.0,0.0,40.0,,,,25.0,,37375.0,0.0,santiago
10715290,2025-07-01,31,0,0.0,0.0,39.3,,,,25.0,,36721.0,0.0,santiago
10715290,2025-08-01,31,0,0.0,0.0,38.5,,,,25.0,,35973.0,0.0,santiago
10715290,2025-09-01,30,0,0.0,0.0,36.0,,,,25.0,,33637.0,0.0,santiago
10715290,2025-10-01,31,0,0.0,0.0,35.1,,,,25.0,,32796.0,0.0,santiago
10715290,2025-11-01,30,0,0.0,0.0,34.7,,,,25.0,,32423.0,0.0,santiago
10715290,2025-12-01,25,6,0.194,164.0,28.5,27.3,11.0,7.0,25.0,25508.0,26629.0,153236.0,santiago
10715290,2026-01-01,25,6,0.194,142.0,24.7,23.7,43.0,7.0,3.0,22145.0,23079.0,132680.0,santiago
10715290,2026-02-01,26,2,0.071,46.0,23.4,23.0,,,3.0,21490.0,21864.0,42981.0,santiago
10715290,2026-03-01,31,0,0.0,0.0,23.9,,,,3.0,,22331.0,0.0,santiago
10715290,2026-04-01,30,0,0.0,0.0,24.0,,,,3.0,,22425.0,0.0,santiago
16534973,2025-05-01,8,23,0.742,838.0,36.3,36.4,9.0,7.0,2.0,34498.0,34404.0,794223.0,santiago
16534973,2025-06-01,5,25,0.833,908.0,36.3,36.3,8.0,8.0,2.0,33918.0,33918.0,848405.0,santiago
16534973,2025-07-01,0,31,1.0,1057.0,34.1,34.1,15.0,12.0,2.0,31862.0,31862.0,987626.0,santiago
16534973,2025-08-01,0,31,1.0,1109.0,35.8,35.8,,,2.0,33450.0,33450.0,1036213.0,santiago
16534973,2025-09-01,17,13,0.433,486.0,37.3,37.4,29.0,4.0,2.0,34945.0,34852.0,454102.0,santiago
16534973,2025-10-01,13,18,0.581,683.0,37.6,37.9,12.0,5.0,2.0,35413.0,35132.0,638173.0,santiago
16534973,2025-11-01,12,18,0.6,702.0,38.8,39.0,64.0,5.0,2.0,36440.0,36253.0,655926.0,santiago
16534973,2025-12-01,31,0,0.0,0.0,37.2,,,,2.0,,34758.0,0.0,santiago
16534973,2026-01-01,16,15,0.484,531.0,35.8,35.4,62.0,3.0,2.0,33077.0,33450.0,496149.0,santiago
16534973,2026-02-01,23,5,0.179,182.0,36.5,36.4,1.0,5.0,2.0,34011.0,34104.0,170055.0,santiago
16534973,2026-03-01,11,20,0.645,673.0,33.6,33.6,18.0,6.0,2.0,31395.0,31395.0,628829.0,santiago
16534973,2026-04-01,11,19,0.633,673.0,34.8,35.4,13.0,7.0,2.0,33077.0,32516.0,628829.0,santiago
16872799,2025-05-01,31,0,0.0,0.0,21.8,,,,90.0,,20661.0,0.0,santiago
16872799,2025-06-01,30,0,0.0,0.0,22.0,,,,90.0,,20556.0,0.0,santiago
16872799,2025-07-01,16,15,0.484,341.0,22.7,22.7,211.0,37.0,62.0,21210.0,21210.0,318619.0,santiago
16872799,2025-08-01,0,31,1.0,697.0,22.5,22.5,67.0,9.0,30.0,21023.0,21023.0,651254.0,santiago
16872799,2025-09-01,30,0,0.0,0.0,22.8,,,,30.0,,21304.0,0.0,santiago
16872799,2025-10-01,31,0,0.0,0.0,24.9,,,,30.0,,23266.0,0.0,santiago
16872799,2025-11-01,30,0,0.0,0.0,25.6,,,,30.0,,23920.0,0.0,santiago
16872799,2025-12-01,23,8,0.258,213.0,26.8,26.6,1.0,8.0,30.0,24854.0,25041.0,199020.0,santiago
16872799,2026-01-01,22,9,0.29,221.0,25.4,24.6,1.0,9.0,28.0,22985.0,23733.0,206495.0,santiago
16872799,2026-02-01,28,0,0.0,0.0,26.9,,,,28.0,,25134.0,0.0,santiago
16872799,2026-03-01,31,0,0.0,0.0,27.7,,,,28.0,,25882.0,0.0,santiago
16872799,2026-04-01,30,0,0.0,0.0,28.3,,,,28.0,,26443.0,0.0,santiago
5778642,2025-05-01,17,14,0.452,422.0,29.3,30.1,24.0,7.0,5.0,28528.0,27769.0,399955.0,santiago
5778642,2025-06-01,28,2,0.067,71.0,33.3,35.5,9.0,3.0,5.0,33170.0,31114.0,66340.0,santiago
5778642,2025-07-01,3,28,0.903,1079.0,38.5,38.5,11.0,3.0,4.0,35973.0,35973.0,1008182.0,santiago
5778642,2025-08-01,5,26,0.839,988.0,37.7,38.0,19.0,5.0,3.0,35506.0,35226.0,923155.0,santiago
5778642,2025-09-01,10,20,0.667,723.0,36.4,36.1,33.0,5.0,2.0,33731.0,34011.0,675547.0,santiago
5778642,2025-10-01,0,31,1.0,1218.0,39.3,39.3,1.0,40.0,2.0,36721.0,36721.0,1138059.0,santiago
5778642,2025-11-01,0,30,1.0,1274.0,42.5,42.5,29.0,35.0,2.0,39711.0,39711.0,1190384.0,santiago
5778642,2025-12-01,11,20,0.645,837.0,43.7,41.9,22.0,6.0,2.0,39150.0,40832.0,782065.0,santiago
5778642,2026-01-01,14,17,0.548,791.0,45.8,46.5,37.0,31.0,2.0,43448.0,42794.0,739084.0,santiago
5778642,2026-02-01,14,14,0.5,663.0,46.4,47.4,,,2.0,44289.0,43355.0,619485.0,santiago
5778642,2026-03-01,31,0,0.0,0.0,39.9,,,,2.0,,37281.0,0.0,santiago
5778642,2026-04-01,30,0,0.0,0.0,46.8,,,,2.0,,43728.0,0.0,santiago
18140994,2025-05-01,31,0,0.0,0.0,27.0,,,,3.0,,25590.0,0.0,santiago
18140994,2025-06-01,30,0,0.0,0.0,28.5,,,,3.0,,26629.0,0.0,santiago
18140994,2025-07-01,23,8,0.258,251.0,31.0,31.4,13.0,4.0,3.0,29339.0,28965.0,234526.0,santiago
18140994,2025-08-01,29,2,0.065,59.0,31.6,29.5,2.0,15.0,3.0,27564.0,29526.0,55128.0,santiago
18140994,2025-09-01,17,13,0.433,372.0,28.3,28.6,,,3.0,26723.0,26443.0,347585.0,santiago
18140994,2025-10-01,27,4,0.129,129.0,30.2,32.2,1.0,4.0,2.0,30087.0,28218.0,120533.0,santiago
18140994,2025-11-01,30,0,0.0,0.0,31.2,,,,2.0,,29152.0,0.0,santiago
18140994,2025-12-01,31,0,0.0,0.0,26.3,,,,3.0,,24574.0,0.0,santiago
18140994,2026-01-01,31,0,0.0,0.0,27.1,,,,3.0,,25321.0,0.0,santiago
18140994,2026-02-01,28,0,0.0,0.0,27.0,,,,3.0,,25228.0,0.0,santiago
18140994,2026-03-01,31,0,0.0,0.0,26.5,,,,3.0,,24761.0,0.0,santiago
18140994,2026-04-01,30,0,0.0,0.0,26.5,,,,2.0,,24761.0,0.0,santiago
8437262,2025-05-01,10,21,0.677,610.0,29.9,29.0,88.0,3.0,1.0,27485.0,28338.0,578134.0,santiago
8437262,2025-06-01,15,15,0.5,558.0,40.0,37.2,83.0,4.0,1.0,34758.0,37375.0,521377.0,santiago
8437262,2025-07-01,1,30,0.968,1077.0,35.7,35.9,105.0,4.0,1.0,33544.0,33357.0,1006313.0,santiago
8437262,2025-08-01,4,27,0.871,867.0,32.2,32.1,142.0,5.0,1.0,29993.0,30087.0,810096.0,santiago
8437262,2025-09-01,7,23,0.767,867.0,37.8,37.7,56.0,4.0,1.0,35226.0,35319.0,810096.0,santiago
8437262,2025-10-01,2,29,0.935,1194.0,41.5,41.2,25.0,4.0,1.0,38496.0,38776.0,1115634.0,santiago
8437262,2025-11-01,5,25,0.833,1051.0,40.9,42.0,35.0,4.0,1.0,39243.0,38216.0,982020.0,santiago
8437262,2025-12-01,12,19,0.613,558.0,30.8,29.4,94.0,3.0,1.0,27470.0,28779.0,521377.0,santiago
8437262,2026-01-01,1,30,0.968,885.0,29.5,29.5,83.0,5.0,1.0,27564.0,27564.0,826915.0,santiago
8437262,2026-02-01,5,23,0.821,650.0,28.2,28.3,32.0,4.0,1.0,26443.0,26349.0,607339.0,santiago
8437262,2026-03-01,8,23,0.742,745.0,32.0,32.4,26.0,5.0,1.0,30273.0,29900.0,696104.0,santiago
8437262,2026-04-01,6,24,0.8,840.0,35.0,35.0,27.0,4.0,1.0,32703.0,32703.0,784868.0,santiago
21936449,2025-05-01,31,0,0.0,0.0,32.5,,,,15.0,,30802.0,0.0,santiago
21936449,2025-06-01,19,11,0.367,361.0,33.2,32.8,3.0,13.0,15.0,30647.0,31021.0,337307.0,santiago
21936449,2025-07-01,17,14,0.452,467.0,33.3,33.4,19.0,17.0,12.0,31208.0,31114.0,436349.0,santiago
21936449,2025-08-01,9,22,0.71,702.0,32.2,31.9,,,10.0,29806.0,30087.0,655926.0,santiago
21936449,2025-09-01,18,12,0.4,376.0,31.3,31.3,54.0,12.0,9.0,29246.0,29246.0,351322.0,santiago
21936449,2025-10-01,11,20,0.645,627.0,31.6,31.4,16.0,20.0,9.0,29339.0,29526.0,585848.0,santiago
21936449,2025-11-01,16,14,0.467,454.0,33.3,32.4,63.0,20.0,9.0,30273.0,31114.0,424203.0,santiago
21936449,2025-12-01,25,6,0.194,194.0,32.6,32.3,,,7.0,30180.0,30460.0,181267.0,santiago
21936449,2026-01-01,0,31,1.0,937.0,30.2,30.2,60.0,17.0,7.0,28218.0,28218.0,875502.0,santiago
21936449,2026-02-01,7,21,0.75,679.0,32.6,32.3,,,7.0,30180.0,30460.0,634435.0,santiago
21936449,2026-03-01,31,0,0.0,0.0,34.9,,,,7.0,,32609.0,0.0,santiago
21936449,2026-04-01,30,0,0.0,0.0,32.6,,,,9.0,,30460.0,0.0,santiago
288216,2025-05-01,23,8,0.258,238.0,30.7,29.8,50.0,10.0,4.0,28243.0,29096.0,225567.0,santiago
288216,2025-06-01,14,16,0.533,478.0,31.3,29.9,60.0,3.0,4.0,27938.0,29246.0,446627.0,santiago
288216,2025-07-01,9,22,0.71,800.0,38.0,36.4,87.0,11.0,4.0,34011.0,35506.0,747494.0,santiago
288216,2025-08-01,30,1,0.032,37.0,36.8,37.0,26.0,1.0,3.0,34572.0,34385.0,34572.0,santiago
288216,2025-09-01,23,7,0.233,203.0,36.7,29.0,66.0,17.0,2.0,27097.0,34291.0,189677.0,santiago
288216,2025-10-01,0,31,1.0,1002.0,32.3,32.3,105.0,14.0,2.0,30180.0,30180.0,936236.0,santiago
288216,2025-11-01,9,21,0.7,815.0,39.6,38.8,37.0,22.0,2.0,36253.0,37001.0,761509.0,santiago
288216,2025-12-01,0,31,1.0,1226.0,39.5,39.5,,,2.0,36908.0,36908.0,1145534.0,santiago
288216,2026-01-01,0,31,1.0,1366.0,44.1,44.1,45.0,34.0,2.0,41206.0,41206.0,1276346.0,santiago
288216,2026-02-01,13,15,0.536,544.0,35.6,36.3,1.0,21.0,2.0,33918.0,33263.0,508296.0,santiago
288216,2026-03-01,1,30,0.968,1198.0,40.0,39.9,81.0,11.0,2.0,37281.0,37375.0,1119372.0,santiago
288216,2026-04-01,7,23,0.767,950.0,41.7,41.3,2.0,10.0,2.0,38589.0,38963.0,887649.0,santiago
11570495,2025-05-01,17,14,0.452,244.0,17.5,17.4,2.0,14.0,3.0,16491.0,16586.0,231253.0,santiago
11570495,2025-06-01,17,13,0.433,216.0,17.1,16.6,7.0,28.0,3.0,15510.0,15978.0,201823.0,santiago
11570495,2025-07-01,0,31,1.0,521.0,16.8,16.8,,,3.0,15697.0,15697.0,486805.0,santiago
11570495,2025-08-01,11,20,0.645,340.0,17.2,17.0,70.0,9.0,3.0,15884.0,16071.0,317685.0,santiago
11570495,2025-09-01,29,1,0.033,16.0,18.5,16.0,,,3.0,14950.0,17286.0,14950.0,santiago
11570495,2025-10-01,25,6,0.194,134.0,20.6,22.3,1.0,6.0,3.0,20836.0,19248.0,125205.0,santiago
11570495,2025-11-01,18,12,0.4,241.0,19.9,20.1,6.0,6.0,3.0,18781.0,18594.0,225182.0,santiago
