listing_id,date,vacant_days,reserved_days,occupancy,revenue,rate_avg,booked_rate_avg,booking_lead_time_avg,length_of_stay_avg,min_nights_avg,native_booked_rate_avg,native_rate_avg,native_revenue
18212326,2025-05-01,31,0,0.0,0.0,105.6,,,,2,,100083.0,0.0
18212326,2025-06-01,30,0,0.0,0.0,103.5,,,,2,,96707.0,0.0
18212326,2025-07-01,31,0,0.0,0.0,101.2,,,,2,,94558.0,0.0
18212326,2025-08-01,31,0,0.0,0.0,103.9,,,,2,,97081.0,0.0
18212326,2025-09-01,30,0,0.0,0.0,104.3,,,,2,,97454.0,0.0
18212326,2025-10-01,31,0,0.0,0.0,103.3,,,,2,,96520.0,0.0
18212326,2025-11-01,30,0,0.0,0.0,103.0,,,,2,,96240.0,0.0
18212326,2025-12-01,31,0,0.0,0.0,104.3,,,,2,,97454.0,0.0
18212326,2026-01-01,6,25,0.806,2821.0,113.4,112.8,23,5,1,105397.0,105957.0,2635850.0
18212326,2026-02-01,18,10,0.357,1204.0,119.8,120.4,,,2,112498.0,111937.0,1124978.0
18212326,2026-03-01,31,0,0.0,0.0,117.0,,,,2,,109321.0,0.0
18212326,2026-04-01,30,0,0.0,0.0,128.5,,,,2,,120066.0,0.0
11782760,2025-05-01,31,0,0.0,0.0,55.0,,,,5,,52127.0,0.0
11782760,2025-06-01,20,10,0.333,616.0,58.8,61.6,37,10,5,57557.0,54941.0,575570.0
11782760,2025-07-01,31,0,0.0,0.0,60.2,,,,5,,56249.0,0.0
11782760,2025-08-01,31,0,0.0,0.0,58.0,,,,5,,54193.0,0.0
11782760,2025-09-01,30,0,0.0,0.0,57.5,,,,5,,53726.0,0.0
11782760,2025-10-01,31,0,0.0,0.0,55.0,,,,5,,51390.0,0.0
11782760,2025-11-01,30,0,0.0,0.0,55.4,,,,5,,51764.0,0.0
11782760,2025-12-01,30,1,0.032,50.0,53.4,50.0,29,1,5,46718.0,49895.0,46718.0
11782760,2026-01-01,31,0,0.0,0.0,67.9,,,,5,,63444.0,0.0
11782760,2026-02-01,22,6,0.214,458.0,74.4,76.3,47,6,5,71292.0,69517.0,427940.0
11782760,2026-03-01,30,1,0.032,57.0,60.1,57.0,4,1,5,53259.0,56155.0,53259.0
11782760,2026-04-01,30,0,0.0,0.0,62.3,,,,5,,58211.0,0.0
14871730,2025-05-01,31,0,0.0,0.0,42.5,,,,2,,40280.0,0.0
14871730,2025-06-01,30,0,0.0,0.0,45.9,,,,2,,42887.0,0.0
14871730,2025-07-01,31,0,0.0,0.0,43.8,,,,2,,40925.0,0.0
14871730,2025-08-01,31,0,0.0,0.0,45.2,,,,2,,42233.0,0.0
14871730,2025-09-01,30,0,0.0,0.0,42.2,,,,2,,39430.0,0.0
14871730,2025-10-01,31,0,0.0,0.0,42.5,,,,2,,39711.0,0.0
14871730,2025-11-01,30,0,0.0,0.0,43.7,,,,2,,40832.0,0.0
14871730,2025-12-01,29,2,0.065,92.0,43.5,46.0,57,2,2,42981.0,40645.0,85962.0
14871730,2026-01-01,24,7,0.226,304.0,43.4,43.4,2,7,2,40552.0,40552.0,284048.0
14871730,2026-02-01,14,14,0.5,611.0,43.9,43.6,4,3,2,40738.0,41019.0,570898.0
14871730,2026-03-01,31,0,0.0,0.0,46.7,,,,2,,43635.0,0.0
14871730,2026-04-01,30,0,0.0,0.0,48.8,,,,2,,45597.0,0.0
30852589,2025-05-01,31,0,0.0,0.0,26.6,,,,120,,25210.0,0.0
30852589,2025-06-01,30,0,0.0,0.0,29.7,,,,120,,27751.0,0.0
30852589,2025-07-01,31,0,0.0,0.0,33.1,,,,120,,30928.0,0.0
30852589,2025-08-01,31,0,0.0,0.0,32.2,,,,120,,30087.0,0.0
30852589,2025-09-01,30,0,0.0,0.0,52.1,,,,120,,48681.0,0.0
30852589,2025-10-01,31,0,0.0,0.0,56.9,,,,120,,53165.0,0.0
30852589,2025-11-01,30,0,0.0,0.0,60.1,,,,120,,56155.0,0.0
30852589,2025-12-01,31,0,0.0,0.0,89.0,,,,8,,83159.0,0.0
30852589,2026-01-01,14,17,0.548,1570.0,93.5,92.4,13,17,7,86336.0,87363.0,1466956.0
30852589,2026-02-01,8,20,0.714,1770.0,88.5,88.5,18,6,7,82691.0,82691.0,1653830.0
30852589,2026-03-01,31,0,0.0,0.0,91.6,,,,7,,85588.0,0.0
30852589,2026-04-01,30,0,0.0,0.0,99.4,,,,7,,92876.0,0.0
20830872,2025-05-01,31,0,0.0,0.0,38.7,,,,2,,36678.0,0.0
20830872,2025-06-01,30,0,0.0,0.0,36.7,,,,2,,34291.0,0.0
20830872,2025-07-01,30,1,0.032,34.0,39.1,34.0,1,1,2,31768.0,36534.0,31768.0
20830872,2025-08-01,23,8,0.258,338.0,41.7,42.2,34,4,2,39430.0,38963.0,315816.0
20830872,2025-09-01,30,0,0.0,0.0,47.4,,,,2,,44289.0,0.0
20830872,2025-10-01,31,0,0.0,0.0,51.2,,,,2,,47840.0,0.0
20830872,2025-11-01,27,3,0.1,165.0,52.1,55.0,95,3,2,51390.0,48681.0,154171.0
20830872,2025-12-01,21,10,0.323,574.0,54.1,57.4,63,5,2,53633.0,50549.0,536327.0
20830872,2026-01-01,28,3,0.097,168.0,53.1,56.0,4,3,2,52325.0,49615.0,156974.0
20830872,2026-02-01,19,9,0.321,546.0,58.4,60.7,67,9,2,56716.0,54567.0,510164.0
20830872,2026-03-01,31,0,0.0,0.0,47.7,,,,2,,44569.0,0.0
20830872,2026-04-01,30,0,0.0,0.0,41.5,,,,2,,38776.0,0.0
10400866,2025-05-01,31,0,0.0,0.0,64.7,,,,6,,61320.0,0.0
10400866,2025-06-01,30,0,0.0,0.0,64.8,,,,6,,60547.0,0.0
10400866,2025-07-01,31,0,0.0,0.0,64.6,,,,6,,60360.0,0.0
10400866,2025-08-01,31,0,0.0,0.0,65.3,,,,6,,61014.0,0.0
10400866,2025-09-01,30,0,0.0,0.0,63.9,,,,6,,59706.0,0.0
10400866,2025-10-01,31,0,0.0,0.0,64.2,,,,6,,59986.0,0.0
10400866,2025-11-01,30,0,0.0,0.0,64.7,,,,6,,60454.0,0.0
10400866,2025-12-01,31,0,0.0,0.0,59.7,,,,6,,55782.0,0.0
10400866,2026-01-01,17,14,0.452,865.0,61.2,61.8,202,14,6,57744.0,57183.0,808228.0
10400866,2026-02-01,28,0,0.0,0.0,59.5,,,,6,,55595.0,0.0
10400866,2026-03-01,31,0,0.0,0.0,58.9,,,,6,,55034.0,0.0
10400866,2026-04-01,30,0,0.0,0.0,59.1,,,,6,,55221.0,0.0
15800638,2025-05-01,31,0,0.0,0.0,103.3,,,,,,97904.0,0.0
15800638,2025-06-01,26,4,0.133,417.0,103.5,104.2,10,7,,97361.0,96707.0,389631.0
15800638,2025-07-01,28,3,0.097,313.0,106.4,104.3,,,3,97454.0,99417.0,292457.0
15800638,2025-08-01,31,0,0.0,0.0,108.9,,,,3,,101753.0,0.0
15800638,2025-09-01,29,1,0.033,104.0,105.3,104.0,82,1,3,97174.0,98389.0,97174.0
15800638,2025-10-01,31,0,0.0,0.0,105.2,,,,3,,98295.0,0.0
15800638,2025-11-01,30,0,0.0,0.0,106.7,,,,3,,99697.0,0.0
15800638,2025-12-01,31,0,0.0,0.0,124.9,,,,4,,116702.0,0.0
15800638,2026-01-01,31,0,0.0,0.0,135.6,,,,7,,126700.0,0.0
15800638,2026-02-01,20,8,0.286,1095.0,137.1,136.9,60,8,6,127915.0,128102.0,1023132.0
15800638,2026-03-01,31,0,0.0,0.0,131.5,,,,3,,122869.0,0.0
15800638,2026-04-01,30,0,0.0,0.0,131.7,,,,3,,123056.0,0.0
22239173,2025-05-01,31,0,0.0,0.0,73.8,,,,5,,69945.0,0.0
22239173,2025-06-01,30,0,0.0,0.0,72.8,,,,5,,68022.0,0.0
22239173,2025-07-01,31,0,0.0,0.0,72.9,,,,5,,68115.0,0.0
22239173,2025-08-01,31,0,0.0,0.0,74.5,,,,5,,69610.0,0.0
22239173,2025-09-01,30,0,0.0,0.0,73.6,,,,5,,68769.0,0.0
22239173,2025-10-01,30,1,0.032,78.0,74.8,78.0,1,6,5,72881.0,69891.0,72881.0
22239173,2025-11-01,25,5,0.167,388.0,74.4,77.6,,,5,72507.0,69517.0,362534.0
22239173,2025-12-01,25,6,0.194,463.0,78.9,77.2,27,15,5,72133.0,73722.0,432612.0
22239173,2026-01-01,10,21,0.677,1767.0,85.0,84.1,51,6,5,78580.0,79421.0,1651027.0
22239173,2026-02-01,7,21,0.75,1700.0,81.3,81.0,22,7,5,75684.0,75964.0,1588424.0
22239173,2026-03-01,25,6,0.194,494.0,81.3,82.3,3,6,5,76898.0,75964.0,461577.0
22239173,2026-04-01,30,0,0.0,0.0,80.3,,,,5,,75030.0,0.0
17919307,2025-05-01,31,0,0.0,0.0,85.5,,,,5,,81033.0,0.0
17919307,2025-06-01,30,0,0.0,0.0,87.8,,,,5,,82037.0,0.0
17919307,2025-07-01,31,0,0.0,0.0,92.0,,,,5,,85962.0,0.0
17919307,2025-08-01,31,0,0.0,0.0,89.1,,,,5,,83252.0,0.0
17919307,2025-09-01,30,0,0.0,0.0,84.4,,,,5,,78861.0,0.0
17919307,2025-10-01,31,0,0.0,0.0,82.9,,,,5,,77459.0,0.0
17919307,2025-11-01,30,0,0.0,0.0,85.6,,,,5,,79982.0,0.0
17919307,2025-12-01,22,9,0.29,965.0,106.5,107.2,17,3,7,100164.0,99510.0,901664.0
17919307,2026-01-01,4,27,0.871,3345.0,124.1,123.9,39,11,9,115768.0,115955.0,3125458.0
17919307,2026-02-01,21,7,0.25,915.0,120.0,130.7,,,9,122122.0,112124.0,854946.0
17919307,2026-03-01,31,0,0.0,0.0,85.4,,,,5,,79795.0,0.0
17919307,2026-04-01,30,0,0.0,0.0,84.6,,,,5,,79047.0,0.0
31315693,2025-05-01,31,0,0.0,0.0,132.6,,,,,,125673.0,0.0
31315693,2025-06-01,27,3,0.1,397.0,134.1,132.3,11,3,,123617.0,125299.0,370944.0
31315693,2025-07-01,27,4,0.129,489.0,126.2,122.2,30,4,2,114180.0,117917.0,456906.0
31315693,2025-08-01,31,0,0.0,0.0,128.7,,,,2,,120253.0,0.0
31315693,2025-09-01,20,10,0.333,1242.0,123.1,124.2,89,10,2,116048.0,115021.0,1160484.0
31315693,2025-10-01,29,2,0.065,270.0,130.2,135.0,135,4,2,126140.0,121655.0,252279.0
31315693,2025-11-01,21,9,0.3,1166.0,128.7,129.6,160,3,2,121094.0,120253.0,1089472.0
31315693,2025-12-01,31,0,0.0,0.0,122.5,,,,2,,114460.0,0.0
31315693,2026-01-01,31,0,0.0,0.0,126.2,,,,2,,117917.0,0.0
31315693,2026-02-01,28,0,0.0,0.0,123.5,,,,2,,115394.0,0.0
31315693,2026-03-01,31,0,0.0,0.0,120.5,,,,2,,112591.0,0.0
31315693,2026-04-01,30,0,0.0,0.0,126.9,,,,2,,118571.0,0.0
31258301,2025-05-01,22,9,0.29,665.0,76.7,73.9,1,1,5,70039.0,72693.0,630260.0
31258301,2025-06-01,18,12,0.4,898.0,77.2,74.8,3,2,5,69891.0,72133.0,839062.0
31258301,2025-07-01,31,0,0.0,0.0,82.4,,,,5,,76992.0,0.0
31258301,2025-08-01,30,1,0.032,79.0,80.5,79.0,1,1,5,73815.0,75217.0,73815.0
31258301,2025-09-01,30,0,0.0,0.0,82.9,,,,5,,77459.0,0.0
31258301,2025-10-01,30,1,0.032,73.0,78.3,73.0,1,1,5,68209.0,73161.0,68209.0
31258301,2025-11-01,29,1,0.033,74.0,79.0,74.0,1,1,5,69143.0,73815.0,69143.0
31258301,2025-12-01,30,1,0.032,118.0,108.9,118.0,1,1,5,110255.0,101753.0,110255.0
31258301,2026-01-01,8,23,0.742,2767.0,121.8,120.3,51,6,4,112404.0,113806.0,2585394.0
31258301,2026-02-01,1,27,0.964,3531.0,130.4,130.8,37,7,5,122215.0,121841.0,3299250.0
31258301,2026-03-01,19,12,0.387,1175.0,95.3,97.9,1,1,5,91475.0,89045.0,1097881.0
31258301,2026-04-01,19,11,0.367,998.0,91.2,90.7,1,1,5,84747.0,85214.0,932498.0
28954768,2025-05-01,31,0,0.0,0.0,79.1,,,,2,,74968.0,0.0
28954768,2025-06-01,30,0,0.0,0.0,79.0,,,,2,,73815.0,0.0
28954768,2025-07-01,31,0,0.0,0.0,79.5,,,,2,,74282.0,0.0
28954768,2025-08-01,31,0,0.0,0.0,79.9,,,,2,,74656.0,0.0
28954768,2025-09-01,30,0,0.0,0.0,79.3,,,,2,,74095.0,0.0
28954768,2025-10-01,31,0,0.0,0.0,78.7,,,,2,,73535.0,0.0
28954768,2025-11-01,30,0,0.0,0.0,79.6,,,,2,,74376.0,0.0
28954768,2025-12-01,31,0,0.0,0.0,82.1,,,,2,,76712.0,0.0
28954768,2026-01-01,9,22,0.71,1806.0,82.5,82.1,18,11,2,76712.0,77085.0,1687467.0
28954768,2026-02-01,21,7,0.25,594.0,84.1,84.9,25,7,2,79328.0,78580.0,555014.0
28954768,2026-03-01,31,0,0.0,0.0,87.0,,,,2,,81290.0,0.0
28954768,2026-04-01,30,0,0.0,0.0,85.4,,,,2,,79795.0,0.0
30569680,2025-05-01,31,0,0.0,0.0,129.3,,,,5,,122545.0,0.0
30569680,2025-06-01,30,0,0.0,0.0,129.4,,,,5,,120907.0,0.0
30569680,2025-07-01,31,0,0.0,0.0,128.4,,,,5,,119973.0,0.0
30569680,2025-08-01,31,0,0.0,0.0,127.0,,,,5,,118665.0,0.0
30569680,2025-09-01,30,0,0.0,0.0,127.4,,,,5,,119038.0,0.0
30569680,2025-10-01,31,0,0.0,0.0,126.8,,,,5,,118478.0,0.0
30569680,2025-11-01,30,0,0.0,0.0,126.4,,,,5,,118104.0,0.0
30569680,2025-12-01,31,0,0.0,0.0,126.1,,,,5,,117824.0,0.0
30569680,2026-01-01,3,28,0.903,3643.0,130.3,130.1,32,9,5,121561.0,121748.0,3403900.0
30569680,2026-02-01,9,19,0.679,2529.0,131.1,133.1,32,6,5,124364.0,122496.0,2363015.0
30569680,2026-03-01,31,0,0.0,0.0,138.2,,,,5,,129130.0,0.0
30569680,2026-04-01,30,0,0.0,0.0,141.4,,,,5,,132120.0,0.0
29258209,2025-05-01,31,0,0.0,0.0,51.5,,,,3,,48810.0,0.0
29258209,2025-06-01,27,3,0.1,143.0,48.5,47.7,5,3,3,44569.0,45317.0,133615.0
29258209,2025-07-01,31,0,0.0,0.0,48.5,,,,3,,45317.0,0.0
29258209,2025-08-01,31,0,0.0,0.0,49.9,,,,3,,46625.0,0.0
29258209,2025-09-01,28,2,0.067,109.0,49.5,54.5,1,2,3,50923.0,46251.0,101846.0
29258209,2025-10-01,31,0,0.0,0.0,48.5,,,,3,,45317.0,0.0
29258209,2025-11-01,30,0,0.0,0.0,46.7,,,,3,,43635.0,0.0
29258209,2025-12-01,22,9,0.29,439.0,49.7,48.8,19,9,5,45597.0,46438.0,410187.0
29258209,2026-01-01,1,30,0.968,1580.0,52.6,52.7,66,9,5,49241.0,49148.0,1476300.0
29258209,2026-02-01,10,18,0.643,991.0,55.9,55.1,45,10,5,51484.0,52231.0,925958.0
29258209,2026-03-01,31,0,0.0,0.0,50.7,,,,5,,47372.0,0.0
29258209,2026-04-01,30,0,0.0,0.0,52.7,,,,5,,49241.0,0.0
12779160,2025-05-01,17,14,0.452,261.0,18.7,18.6,5,2,1,17628.0,17723.0,247365.0
12779160,2025-06-01,10,20,0.667,333.0,17.0,16.6,8,3,1,15510.0,15884.0,311144.0
12779160,2025-07-01,22,9,0.29,157.0,17.2,17.4,2,1,1,16258.0,16071.0,146696.0
12779160,2025-08-01,20,11,0.355,192.0,17.5,17.5,6,1,1,16351.0,16351.0,179398.0
12779160,2025-09-01,28,2,0.067,35.0,17.2,17.5,16,1,1,16351.0,16071.0,32703.0
12779160,2025-10-01,29,2,0.065,34.0,17.2,17.0,10,1,1,15884.0,16071.0,31768.0
12779160,2025-11-01,24,6,0.2,103.0,17.1,17.2,11,1,1,16071.0,15978.0,96240.0
12779160,2025-12-01,26,5,0.161,83.0,16.4,16.6,19,1,1,15510.0,15324.0,77552.0
12779160,2026-01-01,17,14,0.452,266.0,19.0,19.0,23,1,1,17753.0,17753.0,248542.0
12779160,2026-02-01,22,6,0.214,104.0,18.0,17.3,11,2,1,16165.0,16819.0,97174.0
12779160,2026-03-01,19,12,0.387,208.0,17.3,17.3,7,2,1,16165.0,16165.0,194348.0
12779160,2026-04-01,28,2,0.067,37.0,17.9,18.5,38,2,1,17286.0,16725.0,34572.0
31212005,2025-05-01,31,0,0.0,0.0,91.4,,,,3,,86625.0,0.0
31212005,2025-06-01,25,5,0.167,463.0,91.5,92.6,1,5,3,86522.0,85495.0,432612.0
31212005,2025-07-01,31,0,0.0,0.0,92.7,,,,3,,86616.0,0.0
31212005,2025-08-01,31,0,0.0,0.0,93.2,,,,3,,87083.0,0.0
31212005,2025-09-01,30,0,0.0,0.0,93.4,,,,3,,87270.0,0.0
31212005,2025-10-01,31,0,0.0,0.0,93.8,,,,3,,87644.0,0.0
31212005,2025-11-01,30,0,0.0,0.0,93.9,,,,3,,87737.0,0.0
31212005,2025-12-01,31,0,0.0,0.0,92.4,,,,3,,86336.0,0.0
31212005,2026-01-01,13,18,0.581,1639.0,91.0,91.1,1,41,3,85121.0,85027.0,1531428.0
31212005,2026-02-01,0,28,1.0,2460.0,87.9,87.9,11,7,3,82131.0,82131.0,2298543.0
31212005,2026-03-01,28,3,0.097,234.0,84.1,78.0,1,1,3,72881.0,78580.0,218642.0
31212005,2026-04-01,25,5,0.167,420.0,86.9,84.0,1,1,3,78487.0,81197.0,392434.0
20843229,2025-05-01,31,0,0.0,0.0,116.4,,,,7,,110319.0,0.0
20843229,2025-06-01,30,0,0.0,0.0,120.7,,,,7,,112778.0,0.0
20843229,2025-07-01,31,0,0.0,0.0,121.8,,,,7,,113806.0,0.0
20843229,2025-08-01,31,0,0.0,0.0,120.4,,,,7,,112498.0,0.0
20843229,2025-09-01,30,0,0.0,0.0,122.9,,,,5,,114834.0,0.0
20843229,2025-10-01,31,0,0.0,0.0,122.8,,,,7,,114740.0,0.0
20843229,2025-11-01,30,0,0.0,0.0,126.5,,,,7,,118197.0,0.0
20843229,2025-12-01,31,0,0.0,0.0,130.7,,,,7,,122122.0,0.0
20843229,2026-01-01,23,8,0.258,1016.0,128.5,127.0,1,8,7,118665.0,120066.0,949317.0
20843229,2026-02-01,20,8,0.286,1087.0,137.1,135.9,26,8,8,126980.0,128102.0,1015657.0
20843229,2026-03-01,31,0,0.0,0.0,133.5,,,,7,,124738.0,0.0
20843229,2026-04-01,30,0,0.0,0.0,131.5,,,,7,,122869.0,0.0
22130468,2025-05-01,31,0,0.0,0.0,72.6,,,,1,,68807.0,0.0
22130468,2025-06-01,30,0,0.0,0.0,104.9,,,,1,,98015.0,0.0
22130468,2025-07-01,31,0,0.0,0.0,88.5,,,,3,,82691.0,0.0
22130468,2025-08-01,31,0,0.0,0.0,66.0,,,,1,,61668.0,0.0
22130468,2025-09-01,30,0,0.0,0.0,64.8,,,,1,,60547.0,0.0
22130468,2025-10-01,31,0,0.0,0.0,90.2,,,,1,,84280.0,0.0
22130468,2025-11-01,30,0,0.0,0.0,67.5,,,,1,,63070.0,0.0
22130468,2025-12-01,29,2,0.065,182.0,73.1,91.0,5,2,2,85027.0,68302.0,170055.0
22130468,2026-01-01,12,19,0.613,1695.0,90.4,89.2,13,6,7,83346.0,84467.0,1583752.0
22130468,2026-02-01,25,3,0.107,267.0,84.8,89.0,1,3,7,83159.0,79234.0,249476.0
22130468,2026-03-01,31,0,0.0,0.0,68.2,,,,1,,63724.0,0.0
22130468,2026-04-01,30,0,0.0,0.0,69.3,,,,1,,64752.0,0.0
30538314,2025-05-01,31,0,0.0,0.0,66.8,,,,3,,63310.0,0.0
30538314,2025-06-01,30,0,0.0,0.0,70.7,,,,3,,66060.0,0.0
30538314,2025-07-01,31,0,0.0,0.0,70.0,,,,3,,65406.0,0.0
30538314,2025-08-01,31,0,0.0,0.0,69.5,,,,3,,64939.0,0.0
30538314,2025-09-01,26,4,0.133,268.0,67.6,67.0,46,4,3,62603.0,63163.0,250410.0
30538314,2025-10-01,31,0,0.0,0.0,68.2,,,,3,,63724.0,0.0
30538314,2025-11-01,30,0,0.0,0.0,67.3,,,,3,,62883.0,0.0
30538314,2025-12-01,15,16,0.516,1077.0,66.7,67.3,67,11,3,62883.0,62322.0,1006313.0
30538314,2026-01-01,2,29,0.935,2167.0,74.8,74.7,37,6,3,69797.0,69891.0,2024774.0
30538314,2026-02-01,8,20,0.714,1546.0,77.6,77.3,42,9,3,72227.0,72507.0,1444532.0
30538314,2026-03-01,31,0,0.0,0.0,75.6,,,,3,,70638.0,0.0
30538314,2026-04-01,30,0,0.0,0.0,75.1,,,,3,,70171.0,0.0
29094598,2025-05-01,28,3,0.097,120.0,38.9,40.0,11,3,3,37910.0,36868.0,113731.0
29094598,2025-06-01,18,12,0.4,475.0,39.8,39.6,2,4,3,37001.0,37188.0,443824.0
29094598,2025-07-01,27,4,0.129,167.0,39.9,41.8,18,3,3,39057.0,37281.0,156039.0
29094598,2025-08-01,28,3,0.097,125.0,40.5,41.7,,,3,38963.0,37842.0,116796.0
29094598,2025-09-01,20,10,0.333,419.0,39.9,41.9,4,3,3,39150.0,37281.0,391500.0
29094598,2025-10-01,29,2,0.065,80.0,41.3,40.0,,,3,37375.0,38589.0,74749.0
29094598,2025-11-01,30,0,0.0,0.0,41.5,,,,3,,38776.0,0.0
29094598,2025-12-01,29,2,0.065,70.0,41.9,35.0,1,2,3,32703.0,39150.0,65406.0
29094598,2026-01-01,23,8,0.258,410.0,51.4,51.2,32,5,3,47840.0,48026.0,383091.0
29094598,2026-02-01,25,3,0.107,145.0,55.3,48.3,,,3,45130.0,51671.0,135483.0
29094598,2026-03-01,31,0,0.0,0.0,43.2,,,,3,,40365.0,0.0
29094598,2026-04-01,30,0,0.0,0.0,39.4,,,,3,,36814.0,0.0
10271346,2025-05-01,31,0,0.0,0.0,43.8,,,,3,,41512.0,0.0
10271346,2025-06-01,30,0,0.0,0.0,47.4,,,,3,,44289.0,0.0
10271346,2025-07-01,31,0,0.0,0.0,51.4,,,,3,,48026.0,0.0
10271346,2025-08-01,31,0,0.0,0.0,53.0,,,,3,,49521.0,0.0
10271346,2025-09-01,30,0,0.0,0.0,47.5,,,,3,,44382.0,0.0
10271346,2025-10-01,31,0,0.0,0.0,46.4,,,,3,,43355.0,0.0
10271346,2025-11-01,30,0,0.0,0.0,46.4,,,,3,,43355.0,0.0
10271346,2025-12-01,29,2,0.065,78.0,42.0,39.0,1,4,3,36440.0,39243.0,72881.0
10271346,2026-01-01,20,11,0.355,425.0,39.0,38.6,3,4,3,36067.0,36440.0,397106.0
10271346,2026-02-01,6,22,0.786,855.0,38.9,38.9,2,11,3,36347.0,36347.0,798884.0
10271346,2026-03-01,30,1,0.032,36.0,43.0,36.0,,,3,33637.0,40178.0,33637.0
10271346,2026-04-01,30,0,0.0,0.0,45.6,,,,3,,42607.0,0.0
27808278,2025-05-01,30,1,0.032,104.0,112.7,104.0,1,1,1,98567.0,106813.0,98567.0
27808278,2025-06-01,29,1,0.033,106.0,103.9,106.0,1,1,1,99043.0,97081.0,99043.0
27808278,2025-07-01,20,11,0.355,1178.0,105.4,107.1,1,11,1,100071.0,98482.0,1100685.0
27808278,2025-08-01,30,1,0.032,160.0,134.1,160.0,1,1,1,149499.0,125299.0,149499.0
27808278,2025-09-01,25,5,0.167,959.0,180.3,191.8,4,2,2,179212.0,168466.0,896058.0
27808278,2025-10-01,30,1,0.032,216.0,198.5,216.0,1,1,2,201823.0,185472.0,201823.0
27808278,2025-11-01,27,3,0.1,622.0,198.2,207.3,6,1,2,193694.0,185192.0,581176.0
27808278,2025-12-01,29,2,0.065,478.0,233.5,239.0,22,2,2,223314.0,218175.0,446627.0
27808278,2026-01-01,18,13,0.419,2948.0,231.5,226.8,6,4,2,211914.0,216306.0,2754514.0
27808278,2026-02-01,10,18,0.643,4210.0,232.0,233.9,15,5,2,218548.0,216773.0,3933686.0
27808278,2026-03-01,31,0,0.0,0.0,240.3,,,,2,,224528.0,0.0
27808278,2026-04-01,30,0,0.0,0.0,238.4,,,,2,,222753.0,0.0
17592131,2025-05-01,31,0,0.0,0.0,65.2,,,,1,,61794.0,0.0
17592131,2025-06-01,23,7,0.233,394.0,55.4,56.3,22,7,1,52605.0,51764.0,368141.0
17592131,2025-07-01,31,0,0.0,0.0,59.2,,,,1,,55315.0,0.0
17592131,2025-08-01,29,2,0.065,116.0,58.8,58.0,35,2,1,54193.0,54941.0,108387.0
17592131,2025-09-01,24,6,0.2,359.0,58.1,59.8,7,6,1,55875.0,54287.0,335438.0
17592131,2025-10-01,30,1,0.032,56.0,54.4,56.0,52,3,1,52325.0,50830.0,52325.0
17592131,2025-11-01,28,2,0.067,112.0,54.4,56.0,,,1,52325.0,50830.0,104649.0
17592131,2025-12-01,30,1,0.032,61.0,68.0,61.0,1,1,1,56996.0,63537.0,56996.0
17592131,2026-01-01,4,27,0.871,2584.0,96.3,95.7,66,13,1,89419.0,89980.0,2414405.0
17592131,2026-02-01,1,27,0.964,2614.0,97.1,96.8,42,6,1,90447.0,90727.0,2442436.0
17592131,2026-03-01,21,10,0.323,764.0,73.7,76.4,6,3,1,71386.0,68863.0,713857.0
17592131,2026-04-01,26,4,0.133,316.0,75.5,79.0,,,1,73815.0,70545.0,295260.0
20314832,2025-05-01,31,0,0.0,0.0,38.6,,,,1,,36584.0,0.0
20314832,2025-06-01,30,0,0.0,0.0,37.6,,,,1,,35132.0,0.0
20314832,2025-07-01,31,0,0.0,0.0,38.3,,,,1,,35786.0,0.0
20314832,2025-08-01,31,0,0.0,0.0,39.1,,,,1,,36534.0,0.0
20314832,2025-09-01,28,2,0.067,80.0,39.5,40.0,95,2,1,37375.0,36908.0,74749.0
20314832,2025-10-01,31,0,0.0,0.0,38.6,,,,1,,36067.0,0.0
20314832,2025-11-01,30,0,0.0,0.0,38.6,,,,1,,36067.0,0.0
20314832,2025-12-01,16,15,0.484,539.0,36.1,35.9,1,15,1,33544.0,33731.0,503624.0
20314832,2026-01-01,31,0,0.0,0.0,34.5,,,,1,,32236.0,0.0
20314832,2026-02-01,28,0,0.0,0.0,34.5,,,,1,,32236.0,0.0
20314832,2026-03-01,31,0,0.0,0.0,35.0,,,,1,,32703.0,0.0
20314832,2026-04-01,30,0,0.0,0.0,34.4,,,,1,,32142.0,0.0
18035781,2025-05-01,24,7,0.226,544.0,81.9,77.7,24,3,2,73641.0,77622.0,515581.0
18035781,2025-06-01,23,7,0.233,609.0,83.8,87.0,4,3,2,81290.0,78300.0,569030.0
18035781,2025-07-01,23,8,0.258,645.0,82.1,80.6,19,2,2,75310.0,76712.0,602667.0
18035781,2025-08-01,27,4,0.129,332.0,82.5,83.0,14,2,2,77552.0,77085.0,310210.0
18035781,2025-09-01,25,5,0.167,435.0,81.2,87.0,23,5,2,81290.0,75871.0,406450.0
18035781,2025-10-01,31,0,0.0,0.0,76.8,,,,2,,71759.0,0.0
18035781,2025-11-01,30,0,0.0,0.0,76.8,,,,2,,71759.0,0.0
18035781,2025-12-01,29,2,0.065,217.0,95.4,108.5,6,9,2,101379.0,89139.0,202758.0
18035781,2026-01-01,0,31,1.0,3334.0,107.5,107.5,64,24,2,100444.0,100444.0,3115180.0
18035781,2026-02-01,4,24,0.857,2627.0,109.3,109.5,78,8,2,102313.0,102126.0,2454583.0
18035781,2026-03-01,24,7,0.226,782.0,108.0,111.7,7,7,2,104369.0,100912.0,730675.0
18035781,2026-04-01,30,0,0.0,0.0,76.0,,,,2,,71012.0,0.0
